ticker,interval_minutes,date,time,timestamp_utc,open,high,low,close,volume,price_range,return_pct,sma_5,sma_10,sma_20,ema_10,volatility_10,rsi_14,target_up_next_bar,split
AMZN,60,2017-03-13,16:30:00,2017-03-13T16:30:00+00:00,854.470000,855.320000,854.440000,854.790000,1306,0.880000,,,,,854.790000,,,0,train
AMZN,60,2017-03-13,17:30:00,2017-03-13T17:30:00+00:00,854.770000,855.040000,854.000000,854.400000,1380,1.040000,-0.045625,,,,854.719091,,,0,train
AMZN,60,2017-03-13,18:30:00,2017-03-13T18:30:00+00:00,854.380000,854.610000,854.000000,854.380000,1717,0.610000,-0.002341,,,,854.657438,0.030607,,0,train
AMZN,60,2017-03-13,19:30:00,2017-03-13T19:30:00+00:00,854.480000,854.730000,851.990000,854.000000,1458,2.740000,-0.044477,,,,854.537904,0.024665,,1,train
AMZN,60,2017-03-13,20:30:00,2017-03-13T20:30:00+00:00,854.000000,854.260000,854.000000,854.260000,4,0.260000,0.030445,854.366000,,,854.487376,0.036657,,0,train
AMZN,60,2017-03-14,12:30:00,2017-03-14T12:30:00+00:00,852.000000,852.740000,851.970000,852.020000,45,0.770000,-0.262215,853.812000,,,854.038762,0.114811,,0,train
AMZN,60,2017-03-14,13:30:00,2017-03-14T13:30:00+00:00,852.020000,853.500000,847.730000,847.760000,2799,5.770000,-0.499988,852.484000,,,852.897169,0.205192,,1,train
AMZN,60,2017-03-14,14:30:00,2017-03-14T14:30:00+00:00,847.740000,850.260000,847.540000,849.680000,2198,2.720000,0.226479,851.544000,,,852.312229,0.232376,,0,train
AMZN,60,2017-03-14,15:30:00,2017-03-14T15:30:00+00:00,849.670000,850.540000,848.640000,849.310000,1423,1.900000,-0.043546,850.606000,,,851.766369,0.215646,,1,train
AMZN,60,2017-03-14,16:30:00,2017-03-14T16:30:00+00:00,849.310000,850.300000,848.930000,850.000000,1400,1.370000,0.081242,849.754000,852.060000,,851.445211,0.208770,,1,train
AMZN,60,2017-03-14,17:30:00,2017-03-14T17:30:00+00:00,849.970000,850.500000,849.180000,850.120000,1229,1.320000,0.014118,849.374000,851.593000,,851.204264,0.198305,,1,train
AMZN,60,2017-03-14,18:30:00,2017-03-14T18:30:00+00:00,850.130000,850.860000,849.830000,850.750000,1240,1.030000,0.074107,849.972000,851.228000,,851.121670,0.202477,,1,train
AMZN,60,2017-03-14,19:30:00,2017-03-14T19:30:00+00:00,850.730000,852.400000,849.470000,851.750000,1476,2.930000,0.117543,850.386000,850.965000,,851.235912,0.208584,,0,train
AMZN,60,2017-03-14,20:30:00,2017-03-14T20:30:00+00:00,851.750000,851.890000,851.730000,851.740000,5,0.160000,-0.001174,850.872000,850.739000,,851.327564,0.208714,,1,train
AMZN,60,2017-03-15,12:30:00,2017-03-15T12:30:00+00:00,853.600000,854.000000,851.860000,852.530000,103,2.140000,0.092751,851.378000,850.566000,,851.546189,0.211508,41.360856,0,train
AMZN,60,2017-03-15,13:30:00,2017-03-15T13:30:00+00:00,853.250000,854.220000,847.640000,849.350000,2731,6.580000,-0.373007,851.224000,850.299000,,851.146882,0.227870,34.089477,0,train
AMZN,60,2017-03-15,14:30:00,2017-03-15T14:30:00+00:00,849.380000,849.740000,846.980000,848.780000,2022,2.760000,-0.067110,850.830000,850.401000,,850.716540,0.159884,32.947625,1,train
AMZN,60,2017-03-15,15:30:00,2017-03-15T15:30:00+00:00,848.780000,850.210000,848.540000,849.960000,1431,1.670000,0.139023,850.472000,850.429000,,850.578987,0.148869,38.269454,1,train
AMZN,60,2017-03-15,16:30:00,2017-03-15T16:30:00+00:00,849.970000,850.840000,849.740000,850.570000,1779,1.100000,0.071768,850.238000,850.555000,,850.577353,0.149295,39.499146,1,train
AMZN,60,2017-03-15,17:30:00,2017-03-15T17:30:00+00:00,850.580000,853.930000,850.420000,852.020000,2005,3.510000,0.170474,850.136000,850.757000,851.408500,850.839653,0.156206,50.000000,1,train
AMZN,60,2017-03-15,18:30:00,2017-03-15T18:30:00+00:00,852.000000,854.050000,851.170000,852.400000,2479,2.880000,0.044600,850.746000,850.985000,851.289000,851.123352,0.156292,67.984496,0,train
AMZN,60,2017-03-15,19:30:00,2017-03-15T19:30:00+00:00,852.400000,853.740000,849.970000,851.990000,1734,3.770000,-0.048099,851.388000,851.109000,851.168500,851.280924,0.156967,60.140474,1,train
AMZN,60,2017-03-15,20:30:00,2017-03-15T20:30:00+00:00,852.000000,852.030000,852.000000,852.030000,2,0.030000,0.004695,851.802000,851.137000,851.051000,851.417120,0.152749,62.296564,1,train
AMZN,60,2017-03-16,12:30:00,2017-03-16T12:30:00+00:00,855.390000,856.000000,852.970000,854.250000,125,3.030000,0.260554,852.538000,851.388000,851.063500,851.932189,0.172965,66.878475,0,train
AMZN,60,2017-03-16,13:30:00,2017-03-16T13:30:00+00:00,854.990000,855.300000,852.150000,853.810000,2447,3.150000,-0.051507,852.896000,851.516000,851.041000,852.273609,0.173126,64.291247,0,train
AMZN,60,2017-03-16,14:30:00,2017-03-16T14:30:00+00:00,853.810000,854.050000,851.490000,851.520000,1841,2.560000,-0.268210,852.720000,851.733000,851.016000,852.136589,0.148430,52.642416,1,train
AMZN,60,2017-03-16,15:30:00,2017-03-16T15:30:00+00:00,851.520000,852.490000,850.480000,852.330000,1551,2.010000,0.095124,852.788000,852.088000,851.244500,852.171755,0.146015,52.016690,0,train
AMZN,60,2017-03-16,16:30:00,2017-03-16T16:30:00+00:00,852.350000,853.420000,852.120000,852.200000,1456,1.300000,-0.015252,852.822000,852.312000,851.370500,852.176890,0.142719,51.586207,1,train
AMZN,60,2017-03-16,17:30:00,2017-03-16T17:30:00+00:00,852.200000,853.920000,852.030000,853.790000,1302,1.890000,0.186576,852.730000,852.634000,851.594500,852.470183,0.151142,54.117647,0,train
AMZN,60,2017-03-16,18:30:00,2017-03-16T18:30:00+00:00,853.790000,853.950000,852.520000,853.320000,2398,1.430000,-0.055049,852.632000,852.764000,851.760500,852.624695,0.145896,65.766481,0,train
AMZN,60,2017-03-16,19:30:00,2017-03-16T19:30:00+00:00,853.320000,853.810000,851.520000,852.510000,1731,2.290000,-0.094923,852.830000,852.775000,851.880000,852.603842,0.149416,64.536243,0,train
AMZN,60,2017-03-16,20:30:00,2017-03-16T20:30:00+00:00,853.020000,853.020000,852.000000,852.200000,6,1.020000,-0.036363,852.804000,852.796000,851.952500,852.530416,0.149030,59.364548,0,train
AMZN,60,2017-03-17,12:30:00,2017-03-17T12:30:00+00:00,850.010000,852.200000,848.210000,851.470000,279,3.990000,-0.085661,852.658000,852.740000,851.938500,852.337613,0.151603,53.725166,1,train
AMZN,60,2017-03-17,13:30:00,2017-03-17T13:30:00+00:00,853.410000,853.410000,850.740000,851.650000,2391,2.670000,0.021140,852.230000,852.480000,851.934000,852.212592,0.120453,48.288622,0,train
AMZN,60,2017-03-17,14:30:00,2017-03-17T14:30:00+00:00,851.640000,851.960000,850.580000,851.550000,1687,1.380000,-0.011742,851.876000,852.254000,851.885000,852.092121,0.120335,45.963913,1,train
AMZN,60,2017-03-17,15:30:00,2017-03-17T15:30:00+00:00,851.570000,852.400000,850.990000,852.300000,1598,1.410000,0.088075,851.834000,852.332000,852.032500,852.129917,0.089622,51.425943,1,train
AMZN,60,2017-03-17,16:30:00,2017-03-17T16:30:00+00:00,852.270000,853.760000,852.270000,853.630000,1605,1.490000,0.156048,852.120000,852.462000,852.275000,852.402660,0.097810,56.578947,0,train
AMZN,60,2017-03-17,17:30:00,2017-03-17T17:30:00+00:00,853.630000,853.740000,852.600000,853.340000,1329,1.140000,-0.033973,852.494000,852.576000,852.444000,852.573085,0.098635,45.552297,0,train
AMZN,60,2017-03-17,18:30:00,2017-03-17T18:30:00+00:00,853.340000,853.450000,852.060000,852.710000,1794,1.390000,-0.073828,852.706000,852.468000,852.551000,852.597979,0.080556,44.721689,0,train
